t	x_coord	y_coord	vol	S1	S2	id
8.7	12	13	15.75	0.0642724	0.605098	178
8.7	12	35	6.4375	0.120974	0.500653	179
8.7	5	41	6.4375	0.120974	0.500653	180
8.7	24	5	97	0.0617736	0.611393	181
8.7	26	6	97	0.0617736	0.611393	182
8.7	2	47	80	0.0699982	0.591403	183
8.7	2	43	80	0.0699982	0.591403	184
8.7	18	2	65	0.0727468	0.585163	185
8.7	22	2	65	0.0727468	0.585163	186
8.8	0	2	149	0.068114	0.598878	3
8.8	19	9	108	0.0714792	0.589974	4
8.8	22	17	136	0.0693515	0.595555	6
8.8	24	28	104	0.0719283	0.588817	8
8.8	12	35	105	0.0711177	0.590911	9
8.8	3	27	137	0.0692902	0.595719	10
8.8	37	7	145	0.0608598	0.619601	13
8.8	43	27	199	0.0666836	0.602792	14
8.8	17	28	130	0.069739	0.594527	16
8.8	40	30	138	0.0692298	0.59588	19
8.8	38	33	160	0.0680896	0.598944	22
8.8	1	13	113	0.0608598	0.619601	23
8.8	41	24	163	0.0679577	0.599302	25
8.8	17	20	172	0.0675897	0.600303	27
8.8	46	43	185	0.0671207	0.601587	28
8.8	45	48	111	0.0712392	0.590596	30
8.8	29	25	109	0.0615605	0.617499	43
8.8	43	24	104	0.0719283	0.588817	46
8.8	41	31	122	0.0697409	0.594522	50
8.8	30	43	185	0.0671207	0.601587	52
8.8	38	22	157	0.0608597	0.619601	53
8.8	33	17	133	0.0608622	0.619594	55
8.8	39	6	197	0.0612253	0.618502	56
8.8	6	4	160	0.0680896	0.598944	58
8.8	14	11	193	0.0668632	0.602296	61
8.8	20	20	185	0.0612759	0.61835	62
8.8	15	27	170	0.0613103	0.618247	72
8.8	19	33	196	0.0612528	0.61842	75
8.8	42	7	151	0.0685163	0.597791	76
8.8	28	12	142	0.0685014	0.597832	82
8.8	21	21	191	0.0665281	0.603222	91
8.8	5	10	127	0.0608974	0.619487	93
8.8	36	28	142	0.0614	0.617979	95
8.8	38	7	97.5	0.0608596	0.619601	102
8.8	40	25	62.5	0.0791233	0.571181	104
8.8	22	21	65	0.0620212	0.61613	119
8.8	15	2	65	0.0784343	0.5728	120
8.8	35	27	32	0.0939203	0.539455	123
8.8	16	46	74	0.0763338	0.577824	128
8.8	26	48	25.75	0.104159	0.520364	130
8.8	23	39	32	0.0959428	0.535518	131
8.8	8	6	58.5	0.0803457	0.568343	135
8.8	8	35	93.5	0.0731527	0.585697	137
8.8	48	16	64.5	0.0785657	0.57249	139
8.8	49	27	56	0.0811946	0.566398	142
8.8	17	31	97	0.072714	0.586809	146
8.8	38	26	31.25	0.0967555	0.53396	149
8.8	41	12	31.25	0.0967555	0.53396	150
8.8	37	3	42.75	0.0625988	0.614427	157
8.8	12	18	72	0.076724	0.57688	159
8.8	25	14	72	0.076724	0.57688	160
8.8	2	35	77.5	0.0618075	0.616764	161
8.8	6	13	77.5	0.0618075	0.616764	162
8.8	35	0	54	0.0621659	0.615702	163
8.8	28	0	54	0.0608627	0.619592	164
8.8	17	48	12.875	0.106737	0.515866	165
8.8	5	5	29.25	0.0632881	0.612414	167
8.8	4	8	29.25	0.0632881	0.612414	168
8.8	45	8	27.5	0.101416	0.52528	169
8.8	45	7	27.5	0.101416	0.52528	170
8.8	49	43	16	0.106737	0.515866	171
8.8	47	39	16	0.106737	0.515866	172
8.8	16	36	46.75	0.0616742	0.617161	173
8.8	33	47	46.75	0.0843722	0.55929	174
8.8	30	26	44.75	0.0608615	0.619596	175
8.8	36	19	44.75	0.0608615	0.619596	176
8.8	8	24	15.75	0.106737	0.515866	177
8.8	13	15	15.75	0.063191	0.612696	178
8.8	12	35	6.4375	0.106737	0.515866	179
8.8	6	39	6.4375	0.106737	0.515866	180
8.8	24	7	97	0.0612568	0.618408	181
8.8	24	8	97	0.0612568	0.618408	182
8.8	3	47	80	0.0676172	0.600228	183
8.8	2	43	80	0.0676172	0.600228	184
8.8	16	2	65	0.069739	0.594527	185
8.8	20	0	65	0.069739	0.594527	186
8.9	0	2	149	0.066122	0.606763	3
8.9	18	11	108	0.0687351	0.598741	4
8.9	21	19	136	0.0670834	0.603772	6
8.9	24	27	104	0.0690836	0.597697	8
8.9	11	33	105	0.0684546	0.599586	9
8.9	4	28	137	0.0670358	0.603919	10
8.9	36	5	145	0.0604761	0.625342	13
8.9	45	28	199	0.0650102	0.610282	14
8.9	16	28	130	0.0673843	0.602846	16
8.9	40	32	138	0.0669888	0.604064	19
8.9	36	32	160	0.0661031	0.606823	22
8.9	3	12	113	0.0604761	0.625342	23
8.9	42	26	163	0.0660006	0.607144	25
8.9	16	22	172	0.0657146	0.608045	27
8.9	45	43	185	0.06535	0.609199	28
8.9	44	48	111	0.0685489	0.599302	30
8.9	30	24	109	0.0610223	0.623463	43
8.9	44	23	104	0.0690836	0.597697	46
8.9	42	30	122	0.0673858	0.602841	50
8.9	32	44	185	0.06535	0.609199	52
8.9	36	20	157	0.0604761	0.625342	53
8.9	32	18	133	0.060478	0.625335	55
8.9	40	5	197	0.060761	0.62436	56
8.9	8	5	160	0.0661031	0.606823	58
8.9	15	9	193	0.0651499	0.609836	61
8.9	22	20	185	0.0608004	0.624224	62
8.9	13	27	170	0.0608273	0.624132	72
8.9	17	31	196	0.0607824	0.624286	75
8.9	43	8	151	0.0664346	0.605786	76
8.9	30	12	142	0.066423	0.605822	82
8.9	19	22	191	0.0648893	0.610668	91
8.9	5	9	127	0.0605054	0.62524	93
8.9	37	27	142	0.0608972	0.623892	95
8.9	40	9	97.5	0.060476	0.625342	102
8.9	42	27	62.5	0.0746582	0.581727	104
8.9	20	22	65	0.0613813	0.622239	119
8.9	15	4	65	0.0741251	0.583197	120
8.9	36	29	32	0.0860817	0.552733	123
8.9	16	48	74	0.0724987	0.587754	128
8.9	25	49	25.75	0.0939594	0.535109	130
8.9	24	39	32	0.0876394	0.549111	131
8.9	6	6	58.5	0.075604	0.579148	135
8.9	8	34	93.5	0.0700333	0.594879	137
8.9	48	15	64.5	0.0742267	0.582916	139
8.9	49	27	56	0.0762605	0.577378	142
8.9	16	29	97	0.0696931	0.595884	146
8.9	38	25	31.25	0.0882651	0.547675	149
8.9	41	12	31.25	0.0882651	0.547675	150
8.9	36	2	42.75	0.0618313	0.620715	157
8.9	13	18	72	0.0728009	0.586899	159
8.9	26	14	72	0.0728009	0.586899	160
8.9	2	36	77.5	0.0612148	0.622806	161
8.9	8	13	77.5	0.0612148	0.622806	162
8.9	35	0	54	0.0614941	0.621856	163
8.9	28	0	54	0.0604784	0.625334	164
8.9	16	46	12.875	0.0959392	0.530937	165
8.9	5	3	29.25	0.0623681	0.618913	167
8.9	6	7	29.25	0.0623681	0.618913	168
8.9	45	9	27.5	0.0918507	0.539662	169
8.9	43	7	27.5	0.0918507	0.539662	170
8.9	49	44	16	0.0959392	0.530937	171
8.9	48	39	16	0.0959392	0.530937	172
8.9	16	37	46.75	0.0611109	0.623161	173
8.9	33	46	46.75	0.0787164	0.570901	174
8.9	31	25	44.75	0.0604775	0.625337	175
8.9	36	18	44.75	0.0604775	0.625337	176
8.9	10	24	15.75	0.0959392	0.530937	177
8.9	11	13	15.75	0.0622926	0.619165	178
8.9	10	35	6.4375	0.0959392	0.530937	179
8.9	4	38	6.4375	0.0959392	0.530937	180
8.9	24	8	97	0.0607856	0.624275	181
8.9	22	8	97	0.0607856	0.624275	182
8.9	4	49	80	0.065736	0.607978	183
8.9	2	45	80	0.065736	0.607978	184
8.9	17	0	65	0.0673843	0.602846	185
8.9	20	0	65	0.0673843	0.602846	186
9	0	2	149	0.0645429	0.613661	3
9	16	12	108	0.0665849	0.606518	4
9	21	17	136	0.0652945	0.611	6
9	22	28	104	0.0668569	0.605587	8
9	13	35	105	0.0663658	0.607271	9
9	4	27	137	0.0652573	0.611131	10
9	34	7	145	0.0601205	0.630136	13
9	47	30	199	0.0636733	0.616788	14
9	18	26	130	0.0655297	0.610175	16
9	38	30	138	0.0652206	0.61126	19
9	37	30	160	0.0645281	0.613714	22
9	3	14	113	0.0601205	0.630136	23
9	44	28	163	0.064448	0.614	25
9	15	21	172	0.0642243	0.614801	27
9	47	45	185	0.0639391	0.615827	28
9	46	46	111	0.0664394	0.607018	30
9	31	22	109	0.060549	0.628475	43
9	42	23	104	0.0668569	0.605587	46
9	40	28	122	0.0655308	0.610171	50
9	32	43	185	0.0639391	0.615827	52
9	36	19	157	0.0601205	0.630136	53
9	30	18	133	0.060122	0.63013	55
9	39	6	197	0.0603441	0.629267	56
9	7	6	160	0.0645281	0.613714	58
9	13	11	193	0.0637825	0.616392	61
9	20	19	185	0.060375	0.629148	62
9	12	28	170	0.0603961	0.629066	72
9	18	31	196	0.0603609	0.629202	75
9	42	7	151	0.0647873	0.612791	76
9	28	10	142	0.0647783	0.612824	82
9	20	22	191	0.0635786	0.617132	91
9	6	8	127	0.0601435	0.630046	93
9	38	27	142	0.0604509	0.628854	95
9	38	9	97.5	0.0601204	0.630136	102
9	42	28	62.5	0.0712032	0.591306	104
9	18	20	65	0.0608306	0.627391	119
9	13	4	65	0.070788	0.592624	120
9	37	27	32	0.0800761	0.565178	123
9	18	47	74	0.0695209	0.596704	128
9	25	47	25.75	0.0861729	0.54916	130
9	23	39	32	0.0812829	0.561894	131
9	4	4	58.5	0.0719394	0.588992	135
9	10	35	93.5	0.0675982	0.603072	137
9	46	14	64.5	0.0708672	0.592372	139
9	49	27	56	0.0724502	0.587403	142
9	17	27	97	0.0673327	0.603969	146
9	38	26	31.25	0.0817675	0.560592	149
9	39	11	31.25	0.0817675	0.560592	150
9	38	3	42.75	0.0611835	0.626042	157
9	13	17	72	0.0697564	0.595939	159
9	26	15	72	0.0697564	0.595939	160
9	1	38	77.5	0.0607	0.627893	161
9	9	13	77.5	0.0607	0.627893	162
9	35	0	54	0.060919	0.627052	163
9	28	0	54	0.0601223	0.630129	164
9	14	46	12.875	0.0877028	0.545353	165
9	6	2	29.25	0.0616042	0.624445	167
9	4	7	29.25	0.0616042	0.624445	168
9	47	9	27.5	0.0845425	0.553308	169
9	42	7	27.5	0.0845425	0.553308	170
9	48	43	16	0.0877028	0.545353	171
9	48	41	16	0.0877028	0.545353	172
9	18	39	46.75	0.0606185	0.628207	173
9	35	44	46.75	0.07436	0.581581	174
9	32	26	44.75	0.0601216	0.630132	175
9	34	17	44.75	0.0601216	0.630132	176
9	10	24	15.75	0.0877028	0.545353	177
9	9	14	15.75	0.061545	0.624669	178
9	12	36	6.4375	0.0877028	0.545353	179
9	3	36	6.4375	0.0877028	0.545353	180
9	26	6	97	0.0603633	0.629193	181
9	21	8	97	0.0603633	0.629193	182
9	4	49	80	0.064241	0.614741	183
9	4	44	80	0.064241	0.614741	184
9	18	2	65	0.0655297	0.610175	185
9	21	2	65	0.0655297	0.610175	186
9.1	0	1	149	0.0648511	0.526402	3
9.1	17	10	108	0.1351	0.508959	4
9.1	21	17	136	0.119996	0.512254	6
9.1	14	33	105	0.136901	0.50858	9
9.1	36	7	145	0.0615669	0.527369	13
9.1	16	26	130	0.122689	0.511651	16
9.1	37	31	138	0.11915	0.512446	19
9.1	39	28	160	0.111241	0.514267	22
9.1	42	30	163	0.110328	0.514481	25
9.1	17	21	172	0.107779	0.515085	27
9.1	48	43	185	0.104535	0.515862	28
9.1	30	43	185	0.0644027	0.526533	52
9.1	38	18	157	0.0615669	0.527369	53
9.1	28	19	133	0.061568	0.527368	55
9.1	5	8	160	0.0648401	0.526405	58
9.1	13	11	193	0.102755	0.516294	61
9.1	19	20	185	0.101889	0.516505	62
9.1	11	28	170	0.105445	0.515643	72
9.1	16	29	196	0.0996267	0.517062	75
9.1	40	5	151	0.114198	0.513578	76
9.1	30	12	142	0.0650259	0.526351	82
9.1	20	23	191	0.064135	0.526611	91
9.1	4	10	127	0.061584	0.527364	93
9.1	39	26	142	0.0618122	0.527296	95
9.1	36	9	97.5	0.0615668	0.527369	102
9.1	42	28	62.5	0.188537	0.498826	104
9.1	18	18	65	0.176278	0.500963	119
9.1	14	2	65	0.183664	0.499663	120
9.1	37	28	32	0.0763855	0.523129	123
9.1	16	48	74	0.168844	0.50231	128
9.1	6	5	58.5	0.0703437	0.52482	135
9.1	9	33	93.5	0.146507	0.506607	137
9.1	44	15	64.5	0.0695475	0.525046	139
9.1	49	27	56	0.203237	0.496391	142
9.1	16	29	97	0.143447	0.507227	146
9.1	41	12	31.25	0.0776414	0.522783	150
9.1	36	1	42.75	0.0623563	0.527135	157
9.1	14	17	72	0.171803	0.501769	159
9.1	26	17	72	0.0687227	0.525282	160
9.1	1	38	77.5	0.0619973	0.527241	161
9.1	11	13	77.5	0.0619973	0.527241	162
9.1	35	0	54	0.0621599	0.527193	163
9.1	14	48	12.875	0.387837	0.474231	165
9.1	3	6	29.25	0.0626688	0.527043	168
9.1	49	8	27.5	0.349424	0.47786	169
9.1	44	8	27.5	0.349424	0.47786	170
9.1	48	45	16	0.0820482	0.521588	171
9.1	33	45	46.75	0.0721411	0.524311	174
9.1	33	27	44.75	0.0615677	0.527369	175
9.1	35	18	44.75	0.0615677	0.527369	176
9.1	11	23	15.75	0.387837	0.474231	177
9.1	8	14	15.75	0.0626248	0.527056	178
9.1	4	38	6.4375	0.0820482	0.521588	180
9.1	27	8	97	0.0617472	0.527315	181
9.1	21	7	97	0.0617472	0.527315	182
9.1	2	45	80	0.157407	0.504462	184
9.1	19	1	65	0.179764	0.500345	185
9.1	22	3	65	0.0655839	0.526188	186
9.1	3	16	56.5	0.0615669	0.527369	187
9.1	3	15	56.5	0.0615669	0.527369	188
9.1	33	23	54.5	0.0618851	0.527274	189
9.1	31	20	54.5	0.0618851	0.527274	190
9.1	24	48	12.875	0.368952	0.475966	191
9.1	25	48	12.875	0.368952	0.475966	192
9.1	21	39	16	0.0772815	0.522882	193
9.1	22	41	16	0.0772815	0.522882	194
9.1	38	28	15.625	0.0776414	0.522783	195
9.1	39	26	15.625	0.0776414	0.522783	196
9.1	13	36	3.21875	0.387837	0.474231	197
9.1	12	34	3.21875	0.387837	0.474231	198
9.2	0	1	149	0.0646882	0.548002	3
9.2	17	9	108	0.117095	0.52023	4
9.2	19	16	136	0.105835	0.525557	6
9.2	14	32	105	0.118437	0.519615	9
9.2	38	8	145	0.0622355	0.549512	13
9.2	14	24	130	0.107843	0.524585	16
9.2	37	30	138	0.105204	0.525865	19
9.2	40	30	160	0.0993064	0.528792	22
9.2	44	31	163	0.0986252	0.529135	25
9.2	18	19	172	0.0967243	0.530102	27
9.2	48	43	185	0.0943046	0.531346	28
9.2	29	44	185	0.0643533	0.548207	52
9.2	36	20	157	0.0622355	0.549512	53
9.2	26	19	133	0.0622363	0.549511	55
9.2	3	7	160	0.06468	0.548007	58
9.2	11	13	193	0.0929773	0.532035	61
9.2	21	22	185	0.0923312	0.532373	62
9.2	9	29	170	0.0949836	0.530995	72
9.2	17	30	196	0.0906435	0.53326	75
9.2	41	4	151	0.101512	0.527687	76
9.2	32	13	142	0.0648187	0.547922	82
9.2	18	21	191	0.0641534	0.548329	91
9.2	6	8	127	0.0622483	0.549504	93
9.2	38	24	142	0.0624187	0.549398	95
9.2	35	10	97.5	0.0622355	0.549512	102
9.2	41	29	62.5	0.156903	0.503599	104
9.2	19	18	65	0.147774	0.50714	119
9.2	16	0	65	0.153275	0.504989	120
9.2	37	30	32	0.0733	0.542868	123
9.2	17	49	74	0.142237	0.509362	128
9.2	7	6	58.5	0.0687894	0.545525	135
9.2	8	32	93.5	0.125596	0.516404	137
9.2	44	17	64.5	0.068195	0.545881	139
9.2	48	27	56	0.167848	0.499545	142
9.2	15	29	97	0.123316	0.517415	146
9.2	42	14	31.25	0.0742375	0.542325	150
9.2	37	3	42.75	0.062825	0.549147	157
9.2	13	19	72	0.144442	0.50847	159
9.2	28	17	72	0.0675791	0.54625	160
9.2	0	40	77.5	0.0625569	0.549313	161
9.2	13	15	77.5	0.0625569	0.549313	162
9.2	37	2	54	0.0626784	0.549238	163
9.2	14	48	12.875	0.305111	0.461516	165
9.2	5	5	29.25	0.0630584	0.549003	168
9.2	49	7	27.5	0.276569	0.467889	169
9.2	43	6	27.5	0.276569	0.467889	170
9.2	46	47	16	0.0775268	0.54044	171
9.2	35	43	46.75	0.0701314	0.544728	174
9.2	34	27	44.75	0.0622361	0.549511	175
9.2	33	20	44.75	0.0622361	0.549511	176
9.2	10	23	15.75	0.305111	0.461516	177
9.2	7	13	15.75	0.0630256	0.549023	178
9.2	6	38	6.4375	0.0775268	0.54044	180
9.2	28	8	97	0.0623702	0.549428	181
9.2	23	5	97	0.0623702	0.549428	182
9.2	1	43	80	0.133718	0.512896	184
9.2	18	0	65	0.15037	0.506118	185
9.2	24	1	65	0.0652354	0.547668	186
9.2	5	17	56.5	0.0622355	0.549512	187
9.2	2	13	56.5	0.0622355	0.549512	188
9.2	33	21	54.5	0.0624732	0.549365	189
9.2	32	18	54.5	0.0624732	0.549365	190
9.2	26	47	12.875	0.29108	0.46457	191
9.2	23	49	12.875	0.29108	0.46457	192
9.2	23	37	16	0.0739689	0.54248	193
9.2	23	43	16	0.0739689	0.54248	194
9.2	37	26	15.625	0.0742375	0.542325	195
9.2	37	25	15.625	0.0742375	0.542325	196
9.2	12	34	3.21875	0.305111	0.461516	197
9.2	13	34	3.21875	0.305111	0.461516	198
9.3	1	2	149	0.0642598	0.565762	3
9.3	17	7	108	0.103563	0.532619	4
9.3	21	18	136	0.0951265	0.539056	6
9.3	16	31	105	0.104568	0.531874	9
9.3	40	9	145	0.0624177	0.567536	13
9.3	13	24	130	0.0966312	0.537883	16
9.3	38	31	138	0.0946539	0.539426	19
9.3	39	31	160	0.0902334	0.542944	22
9.3	42	32	163	0.0897228	0.543357	25
9.3	17	17	172	0.0882977	0.544516	27
9.3	49	44	185	0.0864835	0.546006	28
9.3	30	44	185	0.0640083	0.566003	52
9.3	38	19	157	0.0624177	0.567536	53
9.3	27	17	133	0.0624184	0.567535	55
9.3	2	7	160	0.0642537	0.565768	58
9.3	10	11	193	0.0854882	0.546831	61
9.3	21	22	185	0.0850037	0.547234	62
9.3	9	27	170	0.0869926	0.545586	72
9.3	16	28	196	0.0837381	0.548294	75
9.3	40	4	151	0.0918865	0.541617	76
9.3	34	13	142	0.0643579	0.565668	82
9.3	20	21	191	0.0638582	0.566147	91
9.3	4	8	127	0.0624273	0.567526	93
9.3	37	26	142	0.0625554	0.567402	95
9.3	34	11	97.5	0.0624177	0.567536	102
9.3	41	31	62.5	0.133357	0.512269	104
9.3	19	18	65	0.126528	0.516635	119
9.3	17	2	65	0.130643	0.513984	120
9.3	39	31	32	0.0707257	0.55971	123
9.3	17	49	74	0.122386	0.519365	128
9.3	9	4	58.5	0.0673395	0.562846	135
9.3	8	34	93.5	0.109929	0.527973	137
9.3	45	15	64.5	0.0668931	0.563265	139
9.3	46	26	56	0.141541	0.507245	142
9.3	17	28	97	0.108222	0.529202	146
9.3	44	12	31.25	0.0714294	0.559067	150
9.3	36	3	42.75	0.0628606	0.567107	157
9.3	11	19	72	0.124035	0.518271	159
9.3	28	16	72	0.0664307	0.5637	160
9.3	0	40	77.5	0.0626592	0.567302	161
9.3	14	16	77.5	0.0626592	0.567302	162
9.3	36	0	54	0.0627504	0.567214	163
9.3	12	48	12.875	0.243982	0.45883	165
9.3	4	5	29.25	0.0630358	0.566938	168
9.3	47	8	27.5	0.222706	0.467118	169
9.3	41	8	27.5	0.222706	0.467118	170
9.3	46	45	16	0.0738981	0.556836	171
9.3	33	44	46.75	0.0683471	0.561906	174
9.3	36	28	44.75	0.0624182	0.567535	175
9.3	32	18	44.75	0.0624182	0.567535	176
9.3	11	22	15.75	0.243982	0.45883	177
9.3	8	15	15.75	0.0630112	0.566962	178
9.3	5	37	6.4375	0.0738981	0.556836	180
9.3	27	10	97	0.0625189	0.567438	181
9.3	25	6	97	0.0625189	0.567438	182
9.3	1	45	80	0.11601	0.523694	184
9.3	19	2	65	0.12847	0.515376	185
9.3	24	0	65	0.0646708	0.565369	186
9.3	6	15	56.5	0.0624178	0.567536	187
9.3	2	12	56.5	0.0624178	0.567536	188
9.3	35	22	54.5	0.0625963	0.567363	189
9.3	33	19	54.5	0.0625963	0.567363	190
9.3	26	49	12.875	0.233524	0.462811	191
9.3	21	48	12.875	0.233524	0.462811	192
9.3	22	36	16	0.0712278	0.559251	193
9.3	22	43	16	0.0712278	0.559251	194
9.3	35	25	15.625	0.0714294	0.559067	195
9.3	36	25	15.625	0.0714294	0.559067	196
9.3	10	32	3.21875	0.243982	0.45883	197
9.3	15	33	3.21875	0.243982	0.45883	198
9.4	0	4	149	0.0636975	0.580427	3
9.4	17	8	108	0.0933373	0.545276	4
9.4	23	20	136	0.0869828	0.552171	6
9.4	16	32	105	0.0940942	0.544475	9
9.4	41	7	145	0.0623059	0.582284	13
9.4	13	23	130	0.0881165	0.550918	16
9.4	39	32	138	0.0866267	0.552567	19
9.4	41	30	160	0.0832953	0.55632	22
9.4	44	32	163	0.0829104	0.55676	25
9.4	16	15	172	0.0818362	0.557993	27
9.4	48	43	185	0.0804685	0.559578	28
9.4	31	42	185	0.0635076	0.580679	52
9.4	37	21	157	0.0623059	0.582284	53
9.4	26	19	133	0.0623064	0.582284	55
9.4	3	7	160	0.0636929	0.580433	58
9.4	9	10	193	0.0797181	0.560455	61
9.4	21	21	185	0.0793527	0.560883	62
9.4	9	27	170	0.0808523	0.559132	72
9.4	16	27	196	0.0783984	0.562008	75
9.4	42	4	151	0.0845412	0.554906	76
9.4	32	13	142	0.0637716	0.580329	82
9.4	18	20	191	0.0633941	0.58083	91
9.4	3	10	127	0.0623132	0.582275	93
9.4	38	24	142	0.0624099	0.582145	95
9.4	32	10	97.5	0.0623059	0.582285	102
9.4	41	33	62.5	0.115751	0.523241	104
9.4	18	19	65	0.110618	0.527999	119
9.4	17	0	65	0.113711	0.525113	120
9.4	37	33	32	0.0685802	0.574072	123
9.4	15	49	74	0.107502	0.530966	128
9.4	10	3	58.5	0.0660235	0.577369	135
9.4	9	32	93.5	0.0981304	0.540277	137
9.4	44	14	64.5	0.0656864	0.577808	139
9.4	48	28	56	0.121901	0.517745	142
9.4	19	30	97	0.0968449	0.541601	146
9.4	43	13	31.25	0.0691114	0.573396	150
9.4	36	2	42.75	0.0626405	0.581836	157
9.4	10	21	72	0.108743	0.529778	159
9.4	30	15	72	0.0653372	0.578265	160
9.4	0	38	77.5	0.0624883	0.58204	161
9.4	16	18	77.5	0.0624883	0.58204	162
9.4	35	0	54	0.0625573	0.581947	163
9.4	12	48	12.875	0.198686	0.463486	165
9.4	2	7	29.25	0.0627729	0.581659	168
9.4	45	7	27.5	0.182764	0.472951	169
9.4	43	9	27.5	0.182764	0.472951	170
9.4	46	47	16	0.0709748	0.571045	171
9.4	35	45	46.75	0.0667843	0.576381	174
9.4	35	29	44.75	0.0623063	0.582284	175
9.4	31	20	44.75	0.0623063	0.582284	176
9.4	10	22	15.75	0.198686	0.463486	177
9.4	9	13	15.75	0.0627543	0.581684	178
9.4	4	38	6.4375	0.0709748	0.571045	180
9.4	25	8	97	0.0623824	0.582182	181
9.4	23	4	97	0.0623824	0.582182	182
9.4	1	45	80	0.102706	0.535657	184
9.4	20	0	65	0.112078	0.52663	185
9.4	23	2	65	0.0640079	0.580016	186
9.4	7	16	56.5	0.062306	0.582284	187
9.4	0	11	56.5	0.062306	0.582284	188
9.4	33	23	54.5	0.0624408	0.582104	189
9.4	32	20	54.5	0.0624408	0.582104	190
9.4	24	49	12.875	0.190861	0.468042	191
9.4	21	48	12.875	0.190861	0.468042	192
9.4	23	38	16	0.0689593	0.573589	193
9.4	22	42	16	0.0689593	0.573589	194
9.4	34	26	15.625	0.0691114	0.573396	195
9.4	38	25	15.625	0.0691114	0.573396	196
9.4	9	32	3.21875	0.198686	0.463486	197
9.4	13	35	3.21875	0.198686	0.463486	198
